"","MG","Rod","AC","BC","Cone","HC","RGC"
"RPA2",0.117525773195876,0.0910640588551947,0.147478591817317,0.141779314680918,0.123983739837398,0.119718309859155,0.154639175257732
"EYA3",0.369072164948454,0.402565942939171,0.797335870599429,0.510531279471864,0.857723577235772,0.546948356807512,1.61855670103093
"DNAJC8",0.129896907216495,0.174681500089718,0.285442435775452,0.205281358063502,0.184959349593496,0.328638497652582,0.43298969072165
"ATPIF1",0.160824742268041,0.199892338058496,0.42721217887726,0.339201508959447,0.306910569105691,0.436619718309859,0.587628865979381
"RP5-1092A3.4",0.0164948453608247,0.0312219630360668,0.021883920076118,0.0738761395787488,0.0345528455284553,0.0117370892018779,0.0206185567010309
"SESN2",0.022680412371134,0.0279921047909564,0.108468125594672,0.0370952530650739,0.0101626016260163,0.234741784037559,0.22680412371134
"PHACTR4",0.45360824742268,0.336533285483582,0.910561370123692,0.437912606098711,0.491869918699187,0.647887323943662,1.61855670103093
"RCC1",0.0577319587628866,0.0568813924277768,0.135109419600381,0.0858220685319082,0.0670731707317073,0.197183098591549,0.247422680412371
"TRNAU1AP",0.156701030927835,0.14399784676117,0.311132254995243,0.21188305564288,0.201219512195122,0.206572769953052,0.979381443298969
"SNHG12",0.0206185567010309,0.0618158980800287,0.049476688867745,0.0333228544482867,0.184959349593496,0.0539906103286385,0.216494845360825
"TAF12",0.0969072164948454,0.143369818769065,0.126546146527117,0.0952530650738761,0.254065040650407,0.0985915492957747,0.402061855670103
"GMEB1",0.103092783505155,0.114031939709313,0.161750713606089,0.0996541967934612,0.119918699186992,0.183098591549296,0.216494845360825
"YTHDF2",0.17319587628866,0.155481787188229,0.224548049476689,0.160012574662056,0.306910569105691,0.276995305164319,0.278350515463918
"EPB41",0.651546391752577,4.96761169926431,1.78877259752617,4.69349261238604,7.45325203252033,0.868544600938967,6.47422680412371
"SRSF4",0.835051546391753,0.796070339135116,0.984776403425309,0.657654825526564,1.40243902439024,0.868544600938967,1.8659793814433
"MECR",0.0536082474226804,0.59492194509241,0.172216936251189,0.110342659541025,0.323170731707317,0.143192488262911,0.412371134020619
"PTPRU",0.169072164948454,0.398977211555715,0.234062797335871,0.0289217227287017,0.032520325203252,0.0164319248826291,0.0412371134020619
"SDC3",0.0103092783505155,0.188139242777678,0.09895337773549,0.0704181075133606,0.0467479674796748,0.00469483568075117,0.0103092783505155
"PUM1",1.0020618556701,0.952718464022968,1.31208372978116,1.11977365608299,2.46951219512195,1.34507042253521,2
"SNRNP40",0.220618556701031,0.344966804234703,0.46336822074215,0.342030807922037,0.487804878048781,0.284037558685446,0.855670103092783
"ZCCHC17",0.224742268041237,0.366588910820025,0.469077069457659,0.265954102483496,0.459349593495935,0.429577464788732,0.969072164948454
"RP11-266K22.2",0.0350515463917526,0.0747353310604701,0.118934348239772,0.063816409933983,0.107723577235772,0.0727699530516432,0.298969072164948
"FABP3",0.0268041237113402,0.0382199892338059,0.213130352045671,0.0361521534108771,0.0467479674796748,0.0352112676056338,0.701030927835051
"PEF1",0.0556701030927835,0.0507805490759017,0.183634633682207,0.110971392643823,0.113821138211382,0.295774647887324,0.216494845360825
"BAI2",0.0536082474226804,0.0124708415575094,0.157944814462417,0.0628733102797862,0.0223577235772358,0.0328638497652582,0.11340206185567
"PTP4A2",0.131958762886598,0.0627130809258927,0.0856327307326356,0.0917950330084879,0.136178861788618,0.0845070422535211,0.216494845360825
"KHDRBS1",0.319587628865979,0.438901848196663,0.794481446241675,0.469034894687205,1.10162601626016,0.727699530516432,1.01030927835052
"RP11-277A4.4",0.0371134020618557,0.059842095819128,0.0723120837297812,0.0468406161584407,0.184959349593496,0.0610328638497653,0.164948453608247
"TMEM39B",0.0412371134020619,0.05580477301274,0.116079923882017,0.068531908204967,0.225609756097561,0.0821596244131455,0.350515463917526
"KPNA6",0.406185567010309,0.313744841198636,0.693625118934348,0.402389185790632,0.833333333333333,0.732394366197183,0.917525773195876
"TXLNA",0.0639175257731959,0.0637897003409295,0.124643196955281,0.0883370009430997,0.154471544715447,0.173708920187793,0.298969072164948
"CCDC28B",0.022680412371134,0.0513188587834201,0.0789724072312084,0.0562716127004087,0.111788617886179,0.124413145539906,0.0618556701030928
"DCDC2B",0.0618556701030928,0.0375022429571147,0.0409134157944814,0.0339515875510846,0.0934959349593496,0.0375586854460094,0.123711340206186
"TMEM234",0.0288659793814433,0.0437825228781626,0.0256898192197907,0.022634391700723,0.111788617886179,0.0446009389671361,0.103092783505155
"EIF3I",0.0597938144329897,0.0604701238112327,0.15128449096099,0.121659855391386,0.0955284552845528,0.223004694835681,0.216494845360825
"HDAC1",0.138144329896907,0.0886416651713619,0.0751665080875357,0.0880226343917007,0.266260162601626,0.157276995305164,0.154639175257732
"MARCKSL1",0.212371134020619,0.0142652072492374,0.714557564224548,0.0430682175416536,0.0142276422764228,0.07981220657277,0.0927835051546392
"TSSK3",0.0618556701030928,0.0246725282612596,0.0399619410085633,0.0301791889342974,0.0691056910569106,0.0375586854460094,0.0927835051546392
"BSDC1",0.317525773195876,0.236856271308093,0.499524262607041,0.300220056585979,0.32520325203252,0.462441314553991,0.77319587628866
"ZBTB8A",0.0391752577319588,0.0293378790597524,0.0504281636536632,0.0380383527192707,0.107723577235772,0.0516431924882629,0.0721649484536082
"ZBTB8OS",0.437113402061856,0.277857527364077,0.585156993339677,0.446086136435083,1.27439024390244,0.443661971830986,1.55670103092784
"RBBP4",0.367010309278351,0.377893414677911,0.875356803044719,0.602326312480352,0.890243902439024,0.870892018779343,1.2680412371134
"SYNC",0.175257731958763,0.202583886596088,0.45290199809705,0.353033637221,0.41869918699187,0.685446009389671,0.721649484536082
"YARS",0.14639175257732,0.211555715054728,0.532825880114177,0.275385099025464,0.51219512195122,0.835680751173709,1.20618556701031
"S100PBP",0.319587628865979,0.291584424905796,0.542340627973359,0.401131719585036,0.855691056910569,0.436619718309859,1.03092783505155
"FNDC5",0.088659793814433,0.00538309707518392,0.38534728829686,0.230430682175417,0.0264227642276423,0.028169014084507,0.175257731958763
"HPCA",0.0371134020618557,0.0152521083796878,0.444338725023787,0.621817038667086,0.0121951219512195,0.0234741784037559,0.0206185567010309
"TMEM54",0.022680412371134,0.0297864704826844,0.0380589914367269,0.0625589437283873,0.0670731707317073,0.0187793427230047,0.0824742268041237
"RNF19B",0.0783505154639175,0.127669118966445,0.112274024738344,0.0848789688777114,0.347560975609756,0.0727699530516432,0.11340206185567
"RP1-117O3.2",0.0680412371134021,0.29122555176745,0.155090390104662,0.116629990569003,1.57926829268293,0.129107981220657,0.536082474226804
"AK2",0.134020618556701,0.496411268616544,0.297811607992388,0.209368123231688,2.22154471544715,0.269953051643192,0.927835051546392
"ADC",0.125773195876289,0.108289969495783,0.213130352045671,0.106884627475637,0.310975609756098,0.157276995305164,0.175257731958763
"TRIM62",0.045360824742268,0.0205454871702853,0.188392007611798,0.0471549827098397,0.0447154471544715,0.197183098591549,0.185567010309278
"ZNF362",0.121649484536082,0.0967163107841378,0.342530922930542,0.20308079220371,0.233739837398374,0.314553990610329,0.319587628865979
"PHC2",0.336082474226804,1.4419522698726,1.51189343482398,1.07104684061616,1.73983739837398,2.34272300469484,1.20618556701031
"RP11-415J8.5",0.0206185567010309,0.0994975776063162,0.0875356803044719,0.0748192392329456,0.117886178861789,0.230046948356807,0.123711340206186
"CSMD2",0,0.00412704109097434,0.777354900095148,0.839673058786545,0.103658536585366,0.532863849765258,0.835051546391752
"SMIM12",0.142268041237113,0.10811053292661,0.393910561370124,0.164099339830242,0.225609756097561,0.316901408450704,0.88659793814433
"DLGAP3",0.00618556701030928,0.0867575811950476,0.251189343482398,0.0952530650738761,0.195121951219512,0.284037558685446,0.608247422680412
"ZMYM1",0.162886597938144,0.129104611519828,0.178877259752617,0.148695378811694,0.288617886178862,0.157276995305164,0.443298969072165
"SFPQ",0.841237113402062,0.589897721155572,1.41103710751665,0.895944671486954,1.03455284552846,0.960093896713615,1.5360824742268
"ZMYM4",1.21855670103093,1.00843351875112,1.52426260704091,1.2945614586608,1.82520325203252,1.41784037558685,3.05154639175258
"ZMYM4-AS1",0.136082474226804,0.0964471559303786,0.13035204567079,0.116944357120402,0.158536585365854,0.140845070422535,0.360824742268041
"KIAA0319L",0.979381443298969,0.691010227884443,1.20076117982873,1.19207796290475,1.47764227642276,1.08215962441315,2.50515463917526
"NCDN",0.0247422680412371,0.0306836533285484,0.247383444338725,0.127004086765168,0.0589430894308943,0.185446009389671,0.298969072164948
"TFAP2E",0.0288659793814433,0.119145881930737,0.45861084681256,0.288902860735618,0.0813008130081301,0.039906103286385,0.556701030927835
"PSMB2",0.150515463917526,0.169118966445362,0.288296860133206,0.188619930839359,0.23780487804878,0.366197183098592,0.505154639175258
"C1orf216",0.0288659793814433,0.127579400681859,0.215984776403425,0.0436969506444514,0.0995934959349594,0.230046948356807,0.443298969072165
"CLSPN",0.0103092783505155,0.478019020276332,0.0380589914367269,0.0392958189248664,0.26219512195122,0.0187793427230047,0.0515463917525773
"AGO4",0.54639175257732,0.619684191638256,0.823977164605138,0.75290789060044,0.686991869918699,0.532863849765258,2.01030927835052
"AGO1",0.14639175257732,0.1741431903822,0.362511893434824,0.208110657026092,0.229674796747967,0.21830985915493,0.443298969072165
"AGO3",1.11958762886598,0.69208684729948,1.12464319695528,0.858220685319082,1.34349593495935,0.976525821596244,2.88659793814433
"RP4-665N4.8",0.129896907216495,0.0492553382379329,0.0780209324452902,0.0675888085507702,0.107723577235772,0.0633802816901408,0.237113402061856
"ADPRHL2",0.0329896907216495,0.0530235061905616,0.0723120837297812,0.0537566802892172,0.0650406504065041,0.0892018779342723,0.134020618556701
"TRAPPC3",0.111340206185567,0.0687242059931814,0.171265461465271,0.0999685633448601,0.195121951219512,0.255868544600939,0.268041237113402
"MAP7D1",0.103092783505155,0.086398708056702,0.383444338725024,0.112857591952216,0.0365853658536585,0.370892018779343,0.54639175257732
"THRAP3",0.665979381443299,0.614570249416831,0.862987630827783,0.710782772712983,1.06910569105691,1.07511737089202,1.81443298969072
"RP11-268J15.5",0.0309278350515464,0.00762605418984389,0.158896289248335,0.0330084878968878,0.0426829268292683,0.192488262910798,0.618556701030928
"STK40",0.0701030927835052,0.164633052216042,0.227402473834443,0.165671172587237,0.23780487804878,0.171361502347418,0.670103092783505
"LSM10",0.0268041237113402,0.0340929481428315,0.121788772597526,0.0392958189248664,0.0264227642276423,0.178403755868545,0.144329896907216
"OSCP1",0.0577319587628866,0.0855912434954244,0.0780209324452902,0.0345803206538824,0.25609756097561,0.0563380281690141,0.268041237113402
"MRPS15",0.0329896907216495,0.0359770321191459,0.117982873453853,0.0625589437283873,0.0873983739837398,0.15962441314554,0.288659793814433
"GRIK3",1,0.00143549255338238,0.177925784966698,0.00440113171958504,0.00203252032520325,0.00704225352112676,0.360824742268041
"LINC01137",0.0556701030927835,0.343531311681321,0.0152235965746908,0.00565859792518076,0.040650406504065,0.00938967136150235,0
"MEAF6",0.181443298969072,0.128117710389377,0.291151284490961,0.129833385727759,0.213414634146341,0.187793427230047,0.525773195876289
"SNIP1",0.119587628865979,0.130629822357797,0.118934348239772,0.0817353033637221,0.197154471544715,0.143192488262911,0.164948453608247
"DNALI1",0.0391752577319588,0.0536515341826664,0.0361560418648906,0.00943099654196793,0.138211382113821,0.0328638497652582,0.11340206185567
"GNL2",0.088659793814433,0.038040552664633,0.0647002854424358,0.0487268154668343,0.0934959349593496,0.0492957746478873,0.134020618556701
"C1orf109",0.0350515463917526,0.0349004127041091,0.0846812559467174,0.0540710468406162,0.0752032520325203,0.0774647887323944,0.123711340206186
"EPHA10",0,0.0299659070518572,0.241674595623216,0.054699779943414,1.36178861788618,0.197183098591549,0.103092783505155
"MANEAL",0.00618556701030928,0.0396554817871882,0.14557564224548,0.0622445771769884,0.0914634146341463,0.110328638497653,0.11340206185567
"YRDC",0.0206185567010309,0.0273640767988516,0.0589914367269267,0.0468406161584407,0.0386178861788618,0.133802816901408,0.0515463917525773
"C1orf122",0.185567010309278,0.250762605418984,0.413891531874405,0.323168814838101,0.558943089430894,0.563380281690141,0.577319587628866
"MTF1",0.0762886597938144,0.0929481428315091,0.170313986679353,0.0936812323168815,0.186991869918699,0.119718309859155,0.288659793814433
"RP11-109P14.10",0.0309278350515464,0.0417190023326754,0.0675547098001903,0.0490411820182333,0.0426829268292683,0.143192488262911,0.216494845360825
"INPP5B",0.171134020618557,0.219181769244572,0.397716460513796,0.210939955988683,0.23780487804878,0.591549295774648,1.62886597938144
"SF3A3",0.127835051546392,0.119863628207429,0.237868696479543,0.171015403961019,0.24390243902439,0.234741784037559,0.402061855670103
"UTP11L",0.0329896907216495,0.0300556253364436,0.0532825880114177,0.045897516504244,0.0772357723577236,0.0610328638497653,0.0618556701030928
"RP5-884C9.2",0.0536082474226804,0.0441413960165082,0.0323501427212179,0.0198050927381327,0.103658536585366,0.00234741784037559,0
"RRAGC",0.107216494845361,0.0652251928943119,0.14081826831589,0.0675888085507702,0.0609756097560976,0.213615023474178,0.237113402061856
"RP5-864K19.4",0.934020618556701,0.234792750762605,0.902949571836346,0.341716441370638,0.524390243902439,1.07042253521127,4
"RHBDL2",0.356701030927835,0.0501525210837969,0.32825880114177,0.0921093995598868,0.140243902439024,0.394366197183099,1.29896907216495
"AKIRIN1",0.167010309278351,0.170195585860398,0.335870599429115,0.199308393586922,0.469512195121951,0.54225352112676,0.721649484536082
"NDUFS5",0.105154639175258,0.0911537771397811,0.202664129400571,0.150267211568689,0.140243902439024,0.312206572769953,0.329896907216495
"MACF1",3.60824742268041,4.78422752556971,3.47859181731684,4.23357434768941,10.3475609756098,2.53990610328638,9.75257731958763
"RP11-420K8.1",0.0494845360824742,0.0953705365153418,0.0380589914367269,0.0487268154668343,0.227642276422764,0.0469483568075117,0.0515463917525773
"RP11-69E11.4",0.105154639175258,0.144536156468688,0.163653663177926,0.115372524363408,0.607723577235772,0.096244131455399,0.360824742268041
"PABPC4",0.0927835051546392,0.207966983671272,0.141769743101808,0.0895944671486954,0.729674796747968,0.171361502347418,0.195876288659794
"HEYL",0.00412371134020619,0.105598420958191,0.00190294957183635,0.0292360892801006,0.191056910569106,0,0
"HPCAL4",0.0144329896907217,0.00224295711465997,0.345385347288297,0.0773341716441371,0.0142276422764228,0.00938967136150235,0.0721649484536082
"PPIE",0.144329896907217,0.0532029427597344,0.173168411037108,0.103426595410248,0.140243902439024,0.133802816901408,0.195876288659794
"TRIT1",0.164948453608247,0.132693342903284,0.260704091341579,0.09116629990569,0.319105691056911,0.295774647887324,0.587628865979381
"CAP1",0.160824742268041,0.141396016508164,0.201712654614653,0.212511788745677,0.290650406504065,0.293427230046948,0.515463917525773
"PPT1",0.185567010309278,0.0753633590525749,0.32825880114177,0.246463376296762,0.152439024390244,0.300469483568075,0.319587628865979
"RLF",0.991752577319588,0.582630540104073,1.19410085632731,0.710154039610186,0.926829268292683,1.34037558685446,2.23711340206186
"RP1-39G22.7",0.0474226804123711,0.115377713978109,0.116079923882017,0.113486325055014,0.205284552845528,0.23943661971831,0.298969072164948
"ZMPSTE24",0.121649484536082,0.0669298403014534,0.09895337773549,0.0650738761395787,0.225609756097561,0.0821596244131455,0.164948453608247
"COL9A2",1.8639175257732,0.0203660506011125,0.0123691722169363,0.00471549827098397,0.0121951219512195,0.00469483568075117,0
"SMAP2",0.167010309278351,0.283240624439261,0.508087535680305,0.31185161898774,1,0.523474178403756,1.21649484536082
"RP11-656D10.3",0.150515463917526,0.0882827920330163,0.180780209324453,0.168500471549827,0.254065040650407,0.211267605633803,0.288659793814433
"ZNF684",0.115463917525773,0.038040552664633,0.131303520456708,0.063816409933983,0.128048780487805,0.145539906103286,0.247422680412371
